batch,gen_passage_id,seed_passage_id,novel,meaningful,pragmatic,annotator_id,gen_source,ppl,WQRM_score,ai_likelihood
6,15318_human,15318,0,1,1,19,human,32313.273984063824,8.722410202026367,5.761782328287761e-06
7,14319_olmo2,14319,0,1,1,24,olmo2,1562.4701903510495,6.024923801422119,1.0
6,15096_human,15096,0,1,1,3,human,160.92907001805554,8.69703483581543,0.0028377109103732
3,13191_olmo1,13191,0,0,0,23,olmo1,1486.4842858252523,6.805713176727295,1.0
4,13365_olmo1,13365,1,1,1,26,olmo1,6395.342294057244,5.552242279052734,1.0
6,15318_human,15318,0,1,1,19,human,369.4436970942055,8.722410202026367,5.761782328287761e-06
2,17338_human,17338,1,0,1,15,human,43331.83930766511,8.686922073364258,0.0001105997297498
4,14520_olmo1,14520,0,1,0,14,olmo1,4245.369404464082,6.032698154449463,1.0
5,12042_human,12042,0,1,1,17,human,272.3135506095832,8.593642234802246,6.801552242702908e-05
10,3507_olmo2,3507,0,1,1,21,olmo2,185335.59005341385,5.990418434143066,1.0
9,13316_human,13316,0,1,1,23,human,4051.388270880617,8.67484188079834,9.311570061577692e-05
6,12011_olmo2,12011,0,1,1,3,olmo2,5679.661022353304,7.170212268829346,1.0
8,14319_human,14319,0,1,1,6,human,19394.97258518511,8.155810356140137,0.000305970509847
5,12011_human,12011,0,1,1,1,human,4301.572392963201,8.37365436553955,0.0007745954725477
10,4440_olmo2,4440,0,1,1,21,olmo2,600.9259310561022,6.479419708251953,1.0
10,15377_olmo2,15377,0,1,1,12,olmo2,612.5112662163166,6.236397743225098,1.0
3,16425_human,16425,0,1,1,7,human,9387.124007594774,8.494684219360352,4.900826348198785e-06
5,12042_human,12042,0,1,1,17,human,1252.7463196749054,8.593642234802246,6.801552242702908e-05
8,1305_human,1305,1,1,1,15,human,1463.3434030986723,8.738544464111328,3.195471233791775e-05
8,14691_olmo2,14691,0,1,1,5,olmo2,45073.67528682722,5.546794414520264,1.0
4,16704_olmo1,16704,0,1,1,26,olmo1,159.98768747232862,6.737775802612305,1.0
4,13191_human,13191,1,1,1,14,human,36203.9739079872,8.75667953491211,9.258588155110678e-05
10,3507_olmo2,3507,0,1,1,12,olmo2,17797.425392781937,5.990418434143066,1.0
9,13316_human,13316,0,1,1,8,human,5808.967616263434,8.67484188079834,9.311570061577692e-05
8,2421_human,2421,0,1,1,15,human,4373.873802811347,8.464613914489746,2.2815333472357856e-05
2,17757_olmo1,17757,0,1,1,13,olmo1,652.4530962392006,6.624870777130127,1.0
5,12011_human,12011,0,1,1,1,human,22872.65498745681,8.37365436553955,0.0007745954725477
9,7644_olmo2,7644,0,1,0,8,olmo2,1232.5082459079172,6.320972919464111,1.0
8,1305_human,1305,0,1,1,15,human,1090.1340188308216,8.738544464111328,3.195471233791775e-05
1,17745_olmo1,17745,0,1,0,21,olmo1,420942.85425449925,5.554755210876465,1.0
7,11680_human,11680,0,1,1,2,human,324.3706288040032,8.56026554107666,0.02655029296875
7,14691_human,14691,0,1,1,22,human,659.3484810662682,8.63615608215332,0.0001690122816297
10,3507_olmo2,3507,0,1,1,11,olmo2,17760.160334379503,5.990418434143066,1.0
2,18090_human,18090,0,1,1,15,human,3038.632591287192,8.725266456604004,0.0068579779730902
4,16641_human,16641,0,1,1,14,human,36744.44940729087,8.882264137268066,1.7053551144070097e-05
2,18137_olmo1,18137,0,1,1,15,olmo1,6038.394702919739,4.510998249053955,1.0
2,17338_human,17338,0,1,1,15,human,5706.485614976086,8.686922073364258,0.0001105997297498
9,13316_human,13316,0,1,1,16,human,29830.895186071783,8.67484188079834,9.311570061577692e-05
9,3507_human,3507,0,1,0,8,human,53.50392561364378,8.583327293395996,7.351239522298178e-06
8,3388_human,3388,0,1,1,6,human,162904.0753977852,8.850173950195312,2.6060475243462457e-05
5,15031_olmo1,15031,0,1,1,4,olmo1,7763.782144580562,6.436963081359863,1.0
6,4796_human,4796,0,1,1,19,human,40574.02264664997,7.986728668212891,0.013427734375
3,14520_human,14520,0,1,1,7,human,3.72329922280341,8.51359748840332,9.040037790934246e-06
6,12838_olmo2,12838,0,1,1,19,olmo2,66431.11017535874,6.194787979125977,1.0
6,8444_olmo2,8444,0,0,0,18,olmo2,4377.885865323422,6.932831287384033,1.0
7,706_human,706,0,1,1,2,human,60824.93314729608,8.824209213256836,0.0002977583143446
3,15471_olmo1,15471,0,1,1,23,olmo1,20951.763376409603,4.810379505157471,1.0
10,7644_human,7644,0,1,1,12,human,610.1597932565476,8.531832695007324,0.0001329183578491
8,11680_olmo2,11680,0,1,1,15,olmo2,3372.333625138913,5.7674479484558105,1.0
1,17142_human,17142,0,1,1,20,human,837.9115831703663,8.620614051818848,5.828009711371528e-06
2,17142_olmo1,17142,1,1,1,15,olmo1,9403.524863275205,5.857247829437256,1.0
4,15471_human,15471,0,1,1,14,human,2476.6381334894163,8.66585636138916,7.616149054633247e-05
8,14415_human,14415,0,1,1,5,human,7484.00001864975,8.254592895507812,0.0001300705803765
2,17303_human,17303,0,1,0,13,human,2118.649712810945,8.143926620483398,7.351239522298178e-05
3,13191_olmo1,13191,0,1,1,7,olmo1,6517.6614583167575,6.805713176727295,1.0
10,12432_human,12432,0,1,1,21,human,32823.510251265485,8.863977432250977,3.168980280558269e-05
8,1305_human,1305,0,1,1,15,human,4359.643494822849,8.738544464111328,3.195471233791775e-05
5,8444_human,8444,0,1,1,17,human,49.54973022673556,8.483384132385254,1.529852549235026e-05
5,12838_human,12838,0,1,1,4,human,13413.440478428114,8.597100257873535,3.7087334526909726e-06
8,11601_olmo2,11601,0,0,0,6,olmo2,2584.231426537426,6.544983863830566,1.0
2,16897_olmo1,16897,0,1,0,13,olmo1,587.1410360528963,6.122307300567627,1.0
7,3388_olmo2,3388,0,1,1,22,olmo2,1684.1017696538208,6.783412933349609,1.0
2,17303_human,17303,0,1,1,15,human,191869.0276081905,8.143926620483398,7.351239522298178e-05
8,14691_olmo2,14691,0,1,1,5,olmo2,1587.3211497833968,5.546794414520264,1.0
1,17338_olmo1,17338,0,1,1,20,olmo1,1719.6080622622424,7.254225730895996,1.0
3,14520_human,14520,0,1,1,7,human,10584121.65613611,8.51359748840332,9.040037790934246e-06
7,2421_olmo2,2421,0,1,1,22,olmo2,127.989459964213,5.708529949188232,1.0
3,16204_olmo1,16204,0,1,1,23,olmo1,1101089.0720424333,6.994654655456543,1.0
5,12042_human,12042,0,1,1,1,human,355.45124226487474,8.593642234802246,6.801552242702908e-05
7,14062_human,14062,0,1,1,24,human,72906.91761839598,8.620152473449707,0.0001072221332126
9,7644_olmo2,7644,0,1,1,23,olmo2,3372.963060773785,6.320972919464111,1.0
5,12042_human,12042,0,1,1,4,human,2018993.3329670727,8.593642234802246,6.801552242702908e-05
6,15349_olmo2,15349,0,1,1,18,olmo2,61849.94639404458,6.190357685089111,1.0
6,15031_human,15031,0,1,1,3,human,115035.30657626936,8.800556182861328,1.7318460676405164e-05
10,7644_human,7644,0,1,1,21,human,117.60332223331518,8.531832695007324,0.0001329183578491
7,14691_human,14691,0,1,1,24,human,1146.3499992796371,8.63615608215332,0.0001690122816297
5,8444_human,8444,0,1,1,1,human,459.4526969960637,8.483384132385254,1.529852549235026e-05
2,16897_olmo1,16897,0,0,0,15,olmo1,9003.52478732972,6.122307300567627,1.0
7,706_human,706,0,1,1,22,human,714.251865458,8.824209213256836,0.0002977583143446
4,15471_human,15471,1,1,0,14,human,1201.6378379547034,8.66585636138916,7.616149054633247e-05
3,16204_olmo1,16204,0,1,1,7,olmo1,1034.378621516411,6.994654655456543,1.0
4,13191_human,13191,1,1,1,26,human,3397.3501247879103,8.75667953491211,9.258588155110678e-05
7,706_human,706,0,1,1,24,human,261343.61991173957,8.824209213256836,0.0002977583143446
9,13316_human,13316,0,1,1,8,human,2714.783390473036,8.67484188079834,9.311570061577692e-05
10,15377_olmo2,15377,0,1,1,12,olmo2,105640.51131388528,6.236397743225098,1.0
5,12838_human,12838,0,1,1,1,human,1404.9771093796146,8.597100257873535,3.7087334526909726e-06
6,11549_human,11549,1,1,1,19,human,1314.5015040569033,8.385106086730957,0.0001095400916205
9,7644_olmo2,7644,0,1,1,16,olmo2,177.01586505837753,6.320972919464111,1.0
10,4440_olmo2,4440,0,1,1,11,olmo2,809.7514455876723,6.479419708251953,1.0
10,4440_olmo2,4440,0,1,1,12,olmo2,53269.954361609525,6.479419708251953,1.0
9,3619_olmo2,3619,0,1,1,23,olmo2,3052.0279184665046,6.876827239990234,1.0
3,16316_olmo1,16316,0,1,1,23,olmo1,179686.2518756362,7.247693061828613,1.0
3,15471_olmo1,15471,0,1,1,25,olmo1,1670.273359447148,4.810379505157471,1.0
3,16204_olmo1,16204,0,1,1,25,olmo1,6555.9914088855385,6.994654655456543,1.0
6,15031_human,15031,0,1,1,19,human,684.0912480977473,8.800556182861328,1.7318460676405164e-05
3,16204_olmo1,16204,0,1,1,23,olmo1,9055.558287215972,6.994654655456543,1.0
1,17303_olmo1,17303,0,1,1,21,olmo1,24067.683917528237,6.686119079589844,1.0
8,11680_olmo2,11680,0,1,1,15,olmo2,429405.72218023945,5.7674479484558105,1.0
1,17142_human,17142,0,1,1,20,human,20024.95418328162,8.620614051818848,5.828009711371528e-06
4,16316_human,16316,0,1,1,26,human,3666.829530713576,8.674803733825684,0.0094350179036458
6,12011_olmo2,12011,0,1,1,18,olmo2,439.0546048897904,7.170212268829346,1.0
5,15031_olmo1,15031,0,1,1,1,olmo1,3909.4072549617294,6.436963081359863,1.0
3,14248_human,14248,0,1,1,23,human,3290.472234494955,8.677005767822266,1.1854701571994356e-05
8,706_olmo2,706,0,1,1,6,olmo2,22308.605510910747,6.618142127990723,1.0
7,11680_human,11680,0,1,1,2,human,228658.2575362426,8.56026554107666,0.02655029296875
5,8444_human,8444,1,1,1,4,human,376.0787121844767,8.483384132385254,1.529852549235026e-05
4,16204_human,16204,0,1,1,3,human,44320.24041895704,8.580018997192383,0.0002834531995985
4,15471_human,15471,0,1,1,14,human,2906.5462697572416,8.66585636138916,7.616149054633247e-05
6,4796_human,4796,0,1,1,19,human,25395.44316499727,7.986728668212891,0.013427734375
10,15377_olmo2,15377,0,1,1,11,olmo2,664.9574627961977,6.236397743225098,1.0
3,16204_olmo1,16204,0,1,1,7,olmo1,322253.5637755678,6.994654655456543,1.0
8,1305_human,1305,0,1,1,6,human,17660.184685655768,8.738544464111328,3.195471233791775e-05
3,16641_olmo1,16641,1,1,1,7,olmo1,77096.68489719868,7.114648818969727,1.0
8,14062_olmo2,14062,0,1,1,6,olmo2,5326.158458400665,6.728520393371582,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,51371.12911545816,6.178188800811768,1.0
6,15318_human,15318,0,1,1,18,human,8918.421593655938,8.722410202026367,5.761782328287761e-06
1,17303_olmo1,17303,0,1,1,9,olmo1,1405.8330979521972,6.686119079589844,1.0
10,15377_olmo2,15377,0,1,1,11,olmo2,454.7378032865449,6.236397743225098,1.0
7,11601_human,11601,0,1,1,24,human,3604.976997769948,8.954913139343262,0.0004466374715169
10,13316_olmo2,13316,0,1,1,11,olmo2,16287.760514181678,7.759918689727783,1.0
1,18090_olmo1,18090,0,1,0,21,olmo1,3716.103992220927,6.452146530151367,1.0
7,11601_human,11601,0,1,1,24,human,876.9379376306741,8.954913139343262,0.0004466374715169
7,14415_olmo2,14415,0,1,1,2,olmo2,425.0590264167552,7.193365573883057,1.0
10,4440_olmo2,4440,0,1,1,21,olmo2,38698.68178985375,6.479419708251953,1.0
9,13263_human,13263,1,1,1,16,human,292190.31321608514,8.638532638549805,9.70231162177192e-05
2,17757_olmo1,17757,0,1,0,13,olmo1,7085.820424441956,6.624870777130127,1.0
5,15031_olmo1,15031,0,1,1,1,olmo1,130691.41854052823,6.436963081359863,1.0
9,4440_human,4440,0,1,1,16,human,885.0047197385844,8.486018180847168,0.000976456536187
7,11680_human,11680,0,1,1,2,human,466.55329010529766,8.56026554107666,0.02655029296875
8,14319_human,14319,0,1,1,5,human,12563.202751977738,8.155810356140137,0.000305970509847
1,17745_olmo1,17745,0,1,1,20,olmo1,1162.8735734321715,5.554755210876465,1.0
1,18037_olmo1,18037,0,1,1,21,olmo1,94593.98539529284,6.650257587432861,1.0
2,18137_olmo1,18137,0,1,1,10,olmo1,116.62008273559144,4.510998249053955,1.0
7,2421_olmo2,2421,0,1,1,24,olmo2,3169.9995839015373,5.708529949188232,1.0
4,13365_olmo1,13365,0,1,1,26,olmo1,2983.7504681431024,5.552242279052734,1.0
4,13191_human,13191,1,1,1,14,human,36744.44940729087,8.75667953491211,9.258588155110678e-05
4,13365_olmo1,13365,1,1,1,26,olmo1,10389.934458530774,5.552242279052734,1.0
9,15377_human,15377,0,1,1,23,human,114576.08528924188,8.203763961791992,6.096230612860786e-05
1,17338_olmo1,17338,0,1,1,21,olmo1,195.89093262237424,7.254225730895996,1.0
5,8444_human,8444,0,1,1,17,human,459.4526969960637,8.483384132385254,1.529852549235026e-05
5,15031_olmo1,15031,0,1,1,4,olmo1,10026.347978393684,6.436963081359863,1.0
5,12042_human,12042,0,1,1,1,human,22846.936321247944,8.593642234802246,6.801552242702908e-05
5,15031_olmo1,15031,0,1,1,4,olmo1,14585.129448774718,6.436963081359863,1.0
7,14415_olmo2,14415,0,1,1,2,olmo2,7404.416658294966,7.193365573883057,1.0
1,18037_olmo1,18037,0,1,1,21,olmo1,3433.5192937437896,6.650257587432861,1.0
7,11601_human,11601,0,1,1,22,human,119929.74451814377,8.954913139343262,0.0004466374715169
2,18090_human,18090,0,1,1,15,human,35264.96281916767,8.725266456604004,0.0068579779730902
3,16704_human,16704,0,1,1,25,human,879.8811257164033,8.530006408691406,1.5861458248562285e-05
4,13365_olmo1,13365,1,1,1,14,olmo1,288721.18673330103,5.552242279052734,1.0
5,15096_olmo1,15096,0,1,1,17,olmo1,21161.45518316104,7.286531925201416,1.0
6,15318_human,15318,0,1,1,19,human,1338.1829509690515,8.722410202026367,5.761782328287761e-06
2,18137_olmo1,18137,0,1,1,10,olmo1,2489.3526621866554,4.510998249053955,1.0
6,12011_olmo2,12011,0,1,1,19,olmo2,13268.9693053897,7.170212268829346,1.0
5,11549_olmo1,11549,0,1,1,1,olmo1,24238.78744281542,5.903656959533691,1.0
2,18090_human,18090,0,1,1,10,human,1534.6718957277303,8.725266456604004,0.0068579779730902
5,15096_olmo1,15096,0,1,1,17,olmo1,30330.99453290008,7.286531925201416,1.0
5,12042_human,12042,0,1,1,1,human,657743.7975975489,8.593642234802246,6.801552242702908e-05
5,15096_olmo1,15096,0,1,1,4,olmo1,514359.9579758358,7.286531925201416,1.0
8,706_olmo2,706,0,1,1,5,olmo2,338171.147113933,6.618142127990723,1.0
2,18090_human,18090,0,1,1,13,human,10565.39371680305,8.725266456604004,0.0068579779730902
7,14415_olmo2,14415,0,1,1,2,olmo2,47118.79382504844,7.193365573883057,1.0
3,16204_olmo1,16204,0,1,1,23,olmo1,4099.429901228105,6.994654655456543,1.0
5,15096_olmo1,15096,0,1,1,17,olmo1,790.1473187662859,7.286531925201416,1.0
6,11549_human,11549,1,1,1,19,human,290719.1841901643,8.385106086730957,0.0001095400916205
2,17757_olmo1,17757,0,1,0,10,olmo1,3384.7333362350582,6.624870777130127,1.0
10,4440_olmo2,4440,0,1,1,21,olmo2,53269.954361609525,6.479419708251953,1.0
8,14415_human,14415,0,1,1,15,human,45763.15277726789,8.254592895507812,0.0001300705803765
6,12838_olmo2,12838,0,1,1,3,olmo2,26416.359462935805,6.194787979125977,1.0
10,7644_human,7644,0,1,1,21,human,180.49319079593025,8.531832695007324,0.0001329183578491
8,14415_human,14415,0,1,1,15,human,1295934.8579729227,8.254592895507812,0.0001300705803765
5,11549_olmo1,11549,0,1,0,17,olmo1,22682.054219168225,5.903656959533691,1.0
3,15471_olmo1,15471,0,1,1,7,olmo1,460.4634206185203,4.810379505157471,1.0
9,13316_human,13316,0,1,1,16,human,57557.518984447895,8.67484188079834,9.311570061577692e-05
2,18137_olmo1,18137,0,1,1,13,olmo1,2449.0199196185326,4.510998249053955,1.0
3,16425_human,16425,0,1,1,23,human,5067.88091392696,8.494684219360352,4.900826348198785e-06
6,8444_olmo2,8444,1,1,1,18,olmo2,40520.56677723156,6.932831287384033,1.0
9,13316_human,13316,0,1,1,16,human,300.5273218201229,8.67484188079834,9.311570061577692e-05
2,16897_olmo1,16897,0,1,1,10,olmo1,587.1410360528963,6.122307300567627,1.0
2,18137_olmo1,18137,0,1,1,10,olmo1,10793.329651693237,4.510998249053955,1.0
8,14319_human,14319,0,1,1,6,human,10886.853196381244,8.155810356140137,0.000305970509847
6,12042_olmo2,12042,0,1,1,3,olmo2,28172.58004758772,7.337074756622314,1.0
3,15471_olmo1,15471,0,1,1,7,olmo1,68958.23756820384,4.810379505157471,1.0
3,16204_olmo1,16204,0,1,1,7,olmo1,124565.38799426534,6.994654655456543,1.0
7,2421_olmo2,2421,0,1,1,2,olmo2,1343.1902153784451,5.708529949188232,1.0
5,15031_olmo1,15031,0,1,1,1,olmo1,3240.224411530037,6.436963081359863,1.0
8,11680_olmo2,11680,0,1,1,15,olmo2,22528.023650256226,5.7674479484558105,1.0
3,15471_olmo1,15471,0,1,1,23,olmo1,177168.67115072443,4.810379505157471,1.0
9,7644_olmo2,7644,0,1,1,23,olmo2,23167.801936478947,6.320972919464111,1.0
5,8444_human,8444,0,1,1,1,human,388.29757239246806,8.483384132385254,1.529852549235026e-05
9,13316_human,13316,1,1,1,16,human,173634.98906455626,8.67484188079834,9.311570061577692e-05
8,14691_olmo2,14691,0,1,1,15,olmo2,239696.5776772444,5.546794414520264,1.0
7,3388_olmo2,3388,0,1,1,22,olmo2,1566750.6784453136,6.783412933349609,1.0
8,14415_human,14415,0,1,1,15,human,579657.2787553769,8.254592895507812,0.0001300705803765
5,8444_human,8444,0,1,1,1,human,16927.280445007676,8.483384132385254,1.529852549235026e-05
9,15377_human,15377,0,1,1,8,human,1565.091507137212,8.203763961791992,6.096230612860786e-05
2,18037_human,18037,1,1,1,13,human,3436.492956723825,8.60700511932373,0.0045267740885416
7,14319_olmo2,14319,0,1,1,24,olmo2,46606.52041606049,6.024923801422119,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,9561.83067623594,6.178188800811768,1.0
5,12042_human,12042,0,1,1,4,human,11428.380265823323,8.593642234802246,6.801552242702908e-05
6,12011_olmo2,12011,0,1,1,18,olmo2,46841.95792009768,7.170212268829346,1.0
4,13365_olmo1,13365,0,1,1,26,olmo1,11131.457865064354,5.552242279052734,1.0
10,13263_olmo2,13263,0,1,1,21,olmo2,12970.464989508186,5.68477725982666,1.0
3,13365_human,13365,0,1,0,23,human,906.9543714497364,8.978217124938965,1.466936535305447e-05
10,4440_olmo2,4440,0,1,1,21,olmo2,339516.9133228053,6.479419708251953,1.0
10,12432_human,12432,0,1,1,11,human,14546.660766332743,8.863977432250977,3.168980280558269e-05
7,1305_olmo2,1305,0,1,1,24,olmo2,78536.30494716669,4.926403999328613,1.0
7,11680_human,11680,0,1,1,2,human,994786.9689783984,8.56026554107666,0.02655029296875
9,12432_olmo2,12432,0,1,1,8,olmo2,13721.22493208454,6.178188800811768,1.0
2,17809_olmo1,17809,0,1,1,10,olmo1,2022.4091623881127,5.820292472839356,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,3577.863929370152,6.178188800811768,1.0
10,12432_human,12432,1,1,1,21,human,657221.2482295515,8.863977432250977,3.168980280558269e-05
9,3619_olmo2,3619,0,1,1,8,olmo2,814.2214272851985,6.876827239990234,1.0
9,13061_olmo2,13061,0,0,0,8,olmo2,65030.59732964556,6.477701663970947,1.0
6,8444_olmo2,8444,0,1,1,19,olmo2,156.37910732082676,6.932831287384033,1.0
5,12011_human,12011,0,1,0,4,human,6592.873603018249,8.37365436553955,0.0007745954725477
4,16704_olmo1,16704,0,1,1,26,olmo1,3332.618117670186,6.737775802612305,1.0
8,14062_olmo2,14062,0,1,1,5,olmo2,9284.213355307704,6.728520393371582,1.0
6,15318_human,15318,0,1,1,19,human,738.3916832825295,8.722410202026367,5.761782328287761e-06
2,17745_human,17745,0,1,1,15,human,3826.9093424452894,8.775252342224121,3.175603018866645e-05
6,12011_olmo2,12011,0,1,1,3,olmo2,28469.9852690478,7.170212268829346,1.0
3,16704_human,16704,0,1,1,23,human,32784.50294897833,8.530006408691406,1.5861458248562285e-05
9,13061_olmo2,13061,0,1,1,8,olmo2,48494.00491500896,6.477701663970947,1.0
3,16204_olmo1,16204,0,1,1,25,olmo1,1946.9978241657816,6.994654655456543,1.0
2,18137_olmo1,18137,0,1,1,10,olmo1,781.5764984849674,4.510998249053955,1.0
1,18090_olmo1,18090,0,1,1,21,olmo1,72882.95027694678,6.452146530151367,1.0
3,16425_human,16425,0,1,1,23,human,404.9798186242421,8.494684219360352,4.900826348198785e-06
8,14691_olmo2,14691,0,1,1,15,olmo2,25746.11232878068,5.546794414520264,1.0
7,14062_human,14062,0,1,1,2,human,415.6317664235959,8.620152473449707,0.0001072221332126
2,17303_human,17303,0,1,1,10,human,1667.7695532571497,8.143926620483398,7.351239522298178e-05
5,12042_human,12042,0,1,1,17,human,2018993.3329670727,8.593642234802246,6.801552242702908e-05
9,13316_human,13316,0,1,1,8,human,29830.895186071783,8.67484188079834,9.311570061577692e-05
7,14415_olmo2,14415,0,1,1,2,olmo2,36226.22832725175,7.193365573883057,1.0
10,7644_human,7644,0,1,1,11,human,793.780829726859,8.531832695007324,0.0001329183578491
9,15377_human,15377,0,1,1,8,human,40561.757625839695,8.203763961791992,6.096230612860786e-05
5,8444_human,8444,0,1,1,1,human,577.189047637934,8.483384132385254,1.529852549235026e-05
2,17745_human,17745,0,1,1,15,human,53787.319890192906,8.775252342224121,3.175603018866645e-05
6,15318_human,15318,0,1,1,19,human,8476.549321738132,8.722410202026367,5.761782328287761e-06
9,13316_human,13316,0,1,1,16,human,3123.882447244377,8.67484188079834,9.311570061577692e-05
6,8444_olmo2,8444,0,1,1,19,olmo2,59.03511456643116,6.932831287384033,1.0
9,15377_human,15377,0,1,1,8,human,19439.019706583596,8.203763961791992,6.096230612860786e-05
2,17338_human,17338,0,1,1,15,human,77066.15668497888,8.686922073364258,0.0001105997297498
4,14248_olmo1,14248,0,1,1,26,olmo1,64188.22359578676,6.540572166442871,1.0
5,12011_human,12011,0,1,1,17,human,6592.873603018249,8.37365436553955,0.0007745954725477
1,17338_olmo1,17338,0,1,1,9,olmo1,343.0173304576806,7.254225730895996,1.0
7,2421_olmo2,2421,0,1,1,2,olmo2,1673.4096520303451,5.708529949188232,1.0
2,18037_human,18037,0,1,1,10,human,159.79150148783293,8.60700511932373,0.0045267740885416
2,18037_human,18037,0,1,1,15,human,159.79150148783293,8.60700511932373,0.0045267740885416
2,18137_olmo1,18137,0,1,0,10,olmo1,6038.394702919739,4.510998249053955,1.0
9,3619_olmo2,3619,0,1,1,23,olmo2,814.2214272851985,6.876827239990234,1.0
8,14691_olmo2,14691,0,1,1,5,olmo2,8657.210677694671,5.546794414520264,1.0
6,12011_olmo2,12011,0,1,1,19,olmo2,457448.59702294576,7.170212268829346,1.0
4,16316_human,16316,0,1,1,14,human,33227.252186024314,8.674803733825684,0.0094350179036458
6,8444_olmo2,8444,0,1,1,3,olmo2,2835.0304136106565,6.932831287384033,1.0
2,17757_olmo1,17757,0,1,1,15,olmo1,209.2087509552916,6.624870777130127,1.0
8,706_olmo2,706,0,1,1,6,olmo2,44898.2107236542,6.618142127990723,1.0
1,17338_olmo1,17338,0,1,1,9,olmo1,1719.6080622622424,7.254225730895996,1.0
2,18037_human,18037,0,1,1,10,human,159.79150148783293,8.60700511932373,0.0045267740885416
3,13365_human,13365,0,1,1,23,human,21191.07812133133,8.978217124938965,1.466936535305447e-05
2,18090_human,18090,0,1,1,10,human,325.7964337756907,8.725266456604004,0.0068579779730902
4,16425_olmo1,16425,0,1,1,26,olmo1,889.159911019821,6.530635356903076,1.0
9,7644_olmo2,7644,0,1,1,23,olmo2,10176.685612238742,6.320972919464111,1.0
3,16704_human,16704,0,1,1,25,human,1773.4903441356737,8.530006408691406,1.5861458248562285e-05
8,11601_olmo2,11601,1,1,1,6,olmo2,1101.203876610172,6.544983863830566,1.0
3,14248_human,14248,0,1,1,23,human,412.6847039463404,8.677005767822266,1.1854701571994356e-05
2,16897_olmo1,16897,0,1,1,13,olmo1,2513.395219675509,6.122307300567627,1.0
8,1305_human,1305,0,1,1,6,human,5107.653926307022,8.738544464111328,3.195471233791775e-05
3,13365_human,13365,0,1,1,7,human,1463.9710394018855,8.978217124938965,1.466936535305447e-05
3,16316_olmo1,16316,0,1,1,23,olmo1,82474.60633769532,7.247693061828613,1.0
9,3619_olmo2,3619,0,1,1,23,olmo2,7084.806231524981,6.876827239990234,1.0
3,14520_human,14520,0,1,1,7,human,14100.713438571527,8.51359748840332,9.040037790934246e-06
3,16204_olmo1,16204,0,1,1,7,olmo1,671139.4897214685,6.994654655456543,1.0
6,11549_human,11549,0,1,1,18,human,927.6427383917016,8.385106086730957,0.0001095400916205
4,16316_human,16316,0,1,1,26,human,4511.08521902373,8.674803733825684,0.0094350179036458
4,16425_olmo1,16425,0,1,1,3,olmo1,16424.41054791592,6.530635356903076,1.0
10,3507_olmo2,3507,0,0,0,12,olmo2,7848.626233183827,5.990418434143066,1.0
5,15031_olmo1,15031,0,1,1,1,olmo1,9156.161526272854,6.436963081359863,1.0
5,15031_olmo1,15031,0,1,1,1,olmo1,605.8713216499109,6.436963081359863,1.0
3,14520_human,14520,0,1,1,23,human,1037.8145712002915,8.51359748840332,9.040037790934246e-06
1,18090_olmo1,18090,0,0,0,20,olmo1,237195.59655259695,6.452146530151367,1.0
4,16316_human,16316,0,1,1,26,human,614.7059006313787,8.674803733825684,0.0094350179036458
3,14248_human,14248,1,1,1,23,human,16550.74089104492,8.677005767822266,1.1854701571994356e-05
9,3619_olmo2,3619,0,1,1,23,olmo2,632646.0292092321,6.876827239990234,1.0
7,14691_human,14691,1,1,1,24,human,15013.80320192939,8.63615608215332,0.0001690122816297
9,3507_human,3507,0,1,1,8,human,17472.011135101493,8.583327293395996,7.351239522298178e-06
3,13365_human,13365,0,1,1,25,human,828.5092509660683,8.978217124938965,1.466936535305447e-05
4,16425_olmo1,16425,0,1,0,14,olmo1,63743.33226705663,6.530635356903076,1.0
1,17338_olmo1,17338,1,1,1,9,olmo1,1006.0518506407644,7.254225730895996,1.0
2,16897_olmo1,16897,0,1,1,13,olmo1,108477.11299618664,6.122307300567627,1.0
9,4440_human,4440,0,1,1,8,human,3619.9051693425167,8.486018180847168,0.000976456536187
5,4796_olmo1,4796,0,1,1,1,olmo1,256676.33869572624,7.5454020500183105,1.0
5,12011_human,12011,0,1,1,4,human,76281.60915541509,8.37365436553955,0.0007745954725477
9,13316_human,13316,0,1,1,16,human,1045238.87309951,8.67484188079834,9.311570061577692e-05
7,14415_olmo2,14415,0,1,1,2,olmo2,934.8410876222968,7.193365573883057,1.0
6,4796_human,4796,1,1,1,19,human,1625.3627257470732,7.986728668212891,0.013427734375
10,13316_olmo2,13316,0,1,1,11,olmo2,978.6568104939548,7.759918689727783,1.0
4,13365_olmo1,13365,0,1,1,3,olmo1,11131.457865064354,5.552242279052734,1.0
7,706_human,706,0,1,1,2,human,261343.61991173957,8.824209213256836,0.0002977583143446
8,14319_human,14319,0,1,1,15,human,14144.511946072453,8.155810356140137,0.000305970509847
4,13191_human,13191,0,1,1,3,human,277743.9321324587,8.75667953491211,9.258588155110678e-05
1,17303_olmo1,17303,0,1,1,21,olmo1,1914.396059945835,6.686119079589844,1.0
4,13365_olmo1,13365,0,1,1,3,olmo1,410.3461518152028,5.552242279052734,1.0
